facility_id,facility_name,crowd_level,conditions,n_conditions,risk_score,risk_level,risk_icon,p_emergency,p_sev_경증,p_sev_중등증,p_sev_중증,staff,equipment,actions,escalation,fac_note
F05,반려견놀이터,매우혼잡,강풍|폭염|피크타임|한파,4,0.1321,주의,🟡,0.1058,0.8651,0.1188,0.016,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,야간|폭염|피크타임|한파,4,0.1322,주의,🟡,0.1058,0.8671,0.1144,0.0185,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|폭염|피크타임,4,0.1322,주의,🟡,0.1058,0.8671,0.1144,0.0185,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|한파,4,0.1285,주의,🟡,0.0969,0.7158,0.2013,0.0829,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|우천|피크타임|한파,4,0.1269,주의,🟡,0.0969,0.773,0.1424,0.0846,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,야간|우천|피크타임|한파,4,0.1285,주의,🟡,0.0969,0.7158,0.2013,0.0829,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|피크타임,4,0.1218,주의,🟡,0.0969,0.8478,0.1291,0.0231,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|피크타임|한파,4,0.1318,주의,🟡,0.0969,0.5734,0.3606,0.066,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|폭염|한파,5,0.135,주의,🟡,0.1058,0.8476,0.0915,0.0609,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|우천|폭염|피크타임|한파,5,0.137,주의,🟡,0.1058,0.8064,0.121,0.0726,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,야간|우천|폭염|피크타임|한파,5,0.135,주의,🟡,0.1058,0.8476,0.0915,0.0609,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|폭염|피크타임,5,0.135,주의,🟡,0.1058,0.8476,0.0915,0.0609,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|폭염|피크타임|한파,5,0.1322,주의,🟡,0.1058,0.8671,0.1144,0.0185,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|피크타임|한파,5,0.1285,주의,🟡,0.0969,0.7158,0.2013,0.0829,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F05,반려견놀이터,매우혼잡,강풍|야간|우천|폭염|피크타임|한파,6,0.135,주의,🟡,0.1058,0.8476,0.0915,0.0609,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,놀이터 — 어린이 외상·골절 빈발
F06,중앙광장,여유,없음,0,0.0337,관찰,🔵,0.028,0.9935,0.0054,0.0011,순찰 요원 1명,"구급함, 무전기",일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검,기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,폭염,1,0.0342,관찰,🔵,0.028,0.9669,0.0121,0.021,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천,1,0.0337,관찰,🔵,0.028,0.9913,0.0074,0.0013,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,한파,1,0.0378,관찰,🔵,0.028,0.7246,0.1439,0.1315,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍,1,0.0341,관찰,🔵,0.028,0.9764,0.0085,0.0151,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간,1,0.0339,관찰,🔵,0.028,0.9783,0.0163,0.0053,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,피크타임,1,0.0338,관찰,🔵,0.028,0.9884,0.0058,0.0059,순찰 요원 1명,"구급함, 무전기",일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검,기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천|폭염,2,0.0342,관찰,🔵,0.028,0.9707,0.0102,0.0191,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,폭염|한파,2,0.0342,관찰,🔵,0.028,0.9669,0.0121,0.021,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|폭염,2,0.0342,관찰,🔵,0.028,0.9669,0.0121,0.021,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간|폭염,2,0.0347,관찰,🔵,0.028,0.945,0.012,0.043,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,폭염|피크타임,2,0.0353,관찰,🔵,0.028,0.9124,0.0233,0.0643,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천|한파,2,0.0351,관찰,🔵,0.028,0.8553,0.1247,0.02,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|우천,2,0.0338,관찰,🔵,0.028,0.9897,0.0064,0.0039,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간|우천,2,0.0339,관찰,🔵,0.028,0.9829,0.0123,0.0048,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천|피크타임,2,0.034,관찰,🔵,0.028,0.9799,0.0099,0.0102,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|한파,2,0.0378,관찰,🔵,0.028,0.7246,0.1439,0.1315,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간|한파,2,0.0389,관찰,🔵,0.028,0.5661,0.3218,0.1122,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,피크타임|한파,2,0.0399,관찰,🔵,0.028,0.6633,0.0937,0.243,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|야간,2,0.0344,관찰,🔵,0.028,0.9344,0.0487,0.0169,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|피크타임,2,0.0348,관찰,🔵,0.028,0.9428,0.0105,0.0467,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간|피크타임,2,0.0339,관찰,🔵,0.028,0.9783,0.0163,0.0053,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천|폭염|한파,3,0.0342,관찰,🔵,0.028,0.9707,0.0102,0.0191,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|우천|폭염,3,0.0342,관찰,🔵,0.028,0.9707,0.0102,0.0191,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,야간|우천|폭염,3,0.0344,관찰,🔵,0.028,0.9612,0.0061,0.0327,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,우천|폭염|피크타임,3,0.0354,관찰,🔵,0.028,0.9066,0.022,0.0714,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
F06,중앙광장,여유,강풍|폭염|한파,3,0.0342,관찰,🔵,0.028,0.9669,0.0121,0.021,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,관문 — 혼잡 시 낙상·압사 주의
